
ANGSTROMS
E1E2
7820.0000	5.4639179	9.0642776
7830.0000	5.4645661	9.0724977
7840.0000	5.4652182	9.0807249
7850.0000	5.4658743	9.0889593
7860.0000	5.4665343	9.0972007
7870.0000	5.4671982	9.1054493
7880.0000	5.4678660	9.1137048
7890.0000	5.4685376	9.1219673
7900.0000	5.4692132	9.1302367
7910.0000	5.4698926	9.1385129
7920.0000	5.4705759	9.1467961
7930.0000	5.4712631	9.1550860
7940.0000	5.4719541	9.1633827
7950.0000	5.4726489	9.1716861
7960.0000	5.4733476	9.1799962
7970.0000	5.4740502	9.1883129
7980.0000	5.4747565	9.1966362
7990.0000	5.4754667	9.2049661
8000.0000	5.4761807	9.2133026
8010.0000	5.4768985	9.2216455
8020.0000	5.4776201	9.2299948
8030.0000	5.4783455	9.2383506
8040.0000	5.4790747	9.2467127
8050.0000	5.4798077	9.2550812
8060.0000	5.4805444	9.2634559
8070.0000	5.4812850	9.2718369
8080.0000	5.4820292	9.2802242
8090.0000	5.4827772	9.2886176
8100.0000	5.4835290	9.2970172
8110.0000	5.4842845	9.3054229
8120.0000	5.4850438	9.3138347
8130.0000	5.4858067	9.3222525
8140.0000	5.4865734	9.3306764
8150.0000	5.4873438	9.3391062
8160.0000	5.4881179	9.3475420
8170.0000	5.4888958	9.3559836
8180.0000	5.4896773	9.3644312
8190.0000	5.4904624	9.3728846
8200.0000	5.4912513	9.3813437
8210.0000	5.4920439	9.3898087
8220.0000	5.4928401	9.3982794
8230.0000	5.4936399	9.4067558
8240.0000	5.4944435	9.4152379
8250.0000	5.4952506	9.4237256
8260.0000	5.4960615	9.4322189
8270.0000	5.4968759	9.4407178
8280.0000	5.4976940	9.4492222
8290.0000	5.4985157	9.4577322
8300.0000	5.4993410	9.4662476
8310.0000	5.5001699	9.4747685
8320.0000	5.5010024	9.4832948
8330.0000	5.5018386	9.4918265
8340.0000	5.5026783	9.5003636
8350.0000	5.5035216	9.5089060
8360.0000	5.5043684	9.5174536
8370.0000	5.5052189	9.5260066
8380.0000	5.5060729	9.5345648
8390.0000	5.5069304	9.5431282
8400.0000	5.5077916	9.5516967
8410.0000	5.5086562	9.5602704
8420.0000	5.5095244	9.5688493
8430.0000	5.5103961	9.5774332
8440.0000	5.5112714	9.5860222
8450.0000	5.5121502	9.5946162
8460.0000	5.5130324	9.6032153
8470.0000	5.5139182	9.6118193
8480.0000	5.5148075	9.6204282
8490.0000	5.5157003	9.6290421
8500.0000	5.5165966	9.6376609
8510.0000	5.5174964	9.6462845
8520.0000	5.5183996	9.6549130
8530.0000	5.5193063	9.6635463
8540.0000	5.5202165	9.6721844
8550.0000	5.5211301	9.6808273
8560.0000	5.5220472	9.6894748
8570.0000	5.5229677	9.6981271
8580.0000	5.5238917	9.7067841
8590.0000	5.5248191	9.7154457
8600.0000	5.5257499	9.7241120
8610.0000	5.5266842	9.7327828
8620.0000	5.5276219	9.7414583
8630.0000	5.5285630	9.7501383
8640.0000	5.5295074	9.7588228
8650.0000	5.5304553	9.7675118
8660.0000	5.5314066	9.7762053
8670.0000	5.5323613	9.7849032
8680.0000	5.5333193	9.7936056
