
VASEmethod[EllipsometerType=4 , CompleteEASE=5.13, AcqTime=9.900, ZoneAve=1, Acq. Parameters=DEFAULT.parms]
Angstroms
uR	2820.000000	65.000000	1.#INF00	1.000000
dPolE	2820.000000	65.000000	11.325194	0.419358
E	2840.000000	65.000000	9.448237	74.172951	0.042291	0.342279
uR	2840.000000	65.000000	1.#INF00	1.000000
dPolE	2840.000000	65.000000	11.325194	0.419358
E	2860.000000	65.000000	9.055411	74.635147	0.042141	0.351143
uR	2860.000000	65.000000	1.#INF00	1.000000
dPolE	2860.000000	65.000000	11.325194	0.419358
E	2880.000000	65.000000	8.604562	74.553841	0.039793	0.345281
uR	2880.000000	65.000000	1.#INF00	1.000000
dPolE	2880.000000	65.000000	11.325194	0.419358
E	2900.000000	65.000000	8.174249	74.678764	0.051277	0.457350
uR	2900.000000	65.000000	1.#INF00	1.000000
dPolE	2900.000000	65.000000	11.325194	0.419358
E	2920.000000	65.000000	7.875612	74.600174	0.038388	0.354280
uR	2920.000000	65.000000	1.#INF00	1.000000
dPolE	2920.000000	65.000000	11.325194	0.419358
E	2940.000000	65.000000	7.557578	74.309784	0.041341	0.390007
uR	2940.000000	65.000000	1.#INF00	1.000000
dPolE	2940.000000	65.000000	11.325194	0.419358
E	2960.000000	65.000000	7.304467	74.235558	0.049158	0.478675
uR	2960.000000	65.000000	1.#INF00	1.000000
dPolE	2960.000000	65.000000	11.325194	0.419358
E	2980.000000	65.000000	6.998037	73.237923	0.062319	0.621021
uR	2980.000000	65.000000	1.#INF00	1.000000
dPolE	2980.000000	65.000000	11.325194	0.419358
E	3000.000000	65.000000	6.738352	73.716507	0.060244	0.612710
uR	3000.000000	65.000000	1.#INF00	1.000000
dPolE	3000.000000	65.000000	11.325194	0.419358
E	3020.000000	65.000000	6.554442	74.123383	0.052853	0.542886
uR	3020.000000	65.000000	1.#INF00	1.000000
dPolE	3020.000000	65.000000	11.325194	0.419358
E	3040.000000	65.000000	6.225588	73.743607	0.056378	0.586265
uR	3040.000000	65.000000	1.#INF00	1.000000
dPolE	3040.000000	65.000000	11.325194	0.419358
E	3060.000000	65.000000	5.965189	72.593002	0.097452	1.049790
uR	3060.000000	65.000000	1.#INF00	1.000000
dPolE	3060.000000	65.000000	11.325194	0.419358
E	3080.000000	65.000000	5.679742	73.918785	0.082606	0.878010
uR	3080.000000	65.000000	1.#INF00	1.000000
dPolE	3080.000000	65.000000	11.325194	0.419358
E	3100.000000	65.000000	5.486195	73.809792	0.103085	1.206050
uR	3100.000000	65.000000	1.#INF00	1.000000
dPolE	3100.000000	65.000000	11.325194	0.419358
E	3460.000000	65.000000	1.572471	-33.673306	1.302120	35.440200
uR	3460.000000	65.000000	1.#INF00	1.000000
dPolE	3460.000000	65.000000	11.325194	0.419358
E	3480.000000	65.000000	1.354828	-30.197210	1.076450	22.712000
uR	3480.000000	65.000000	1.#INF00	1.000000
dPolE	3480.000000	65.000000	11.325194	0.419358
E	3500.000000	65.000000	1.677363	-50.551785	1.269560	19.497600
uR	3500.000000	65.000000	1.#INF00	1.000000
dPolE	3500.000000	65.000000	11.325194	0.419358
E	3520.000000	65.000000	0.649764	-47.188782	2.149670	14.539200
uR	3520.000000	65.000000	1.#INF00	1.000000
dPolE	3520.000000	65.000000	11.325194	0.419358
E	3540.000000	65.000000	1.347783	-64.558990	0.932293	8.289090
uR	3540.000000	65.000000	1.#INF00	1.000000
dPolE	3540.000000	65.000000	11.325194	0.419358
E	3560.000000	65.000000	2.890562	-68.869972	0.654204	10.403500
uR	3560.000000	65.000000	1.#INF00	1.000000
dPolE	3560.000000	65.000000	11.325194	0.419358
E	3580.000000	65.000000	3.526130	-73.704163	0.428414	5.708400
uR	3580.000000	65.000000	1.#INF00	1.000000
dPolE	3580.000000	65.000000	11.325194	0.419358
E	3600.000000	65.000000	3.615550	-68.598610	0.343627	4.419190
uR	3600.000000	65.000000	1.#INF00	1.000000
dPolE	3600.000000	65.000000	11.325194	0.419358
E	3620.000000	65.000000	3.991106	-73.843002	0.209662	2.592810
uR	3620.000000	65.000000	1.#INF00	1.000000
dPolE	3620.000000	65.000000	11.325194	0.419358
E	3640.000000	65.000000	4.698199	-69.542442	0.248522	2.869200
uR	3640.000000	65.000000	1.#INF00	1.000000
dPolE	3640.000000	65.000000	11.325194	0.419358
E	3660.000000	65.000000	5.471097	-68.219864	0.178412	2.119250
uR	3660.000000	65.000000	1.#INF00	1.000000
dPolE	3660.000000	65.000000	11.325194	0.419358
E	3680.000000	65.000000	5.867944	-68.076317	0.249167	2.663000
uR	3680.000000	65.000000	1.#INF00	1.000000
dPolE	3680.000000	65.000000	11.325194	0.419358
E	3700.000000	65.000000	6.606727	-62.199203	0.218556	2.362490
uR	3700.000000	65.000000	1.#INF00	1.000000
dPolE	3700.000000	65.000000	11.325194	0.419358
E	3720.000000	65.000000	6.924653	-62.892979	0.258218	2.637480
uR	3720.000000	65.000000	1.#INF00	1.000000
dPolE	3720.000000	65.000000	11.325194	0.419358
E	3740.000000	65.000000	7.605772	-60.067165	0.242696	2.492770
uR	3740.000000	65.000000	1.#INF00	1.000000
dPolE	3740.000000	65.000000	11.325194	0.419358
E	3760.000000	65.000000	7.999086	-62.076157	0.350429	3.180370
uR	3760.000000	65.000000	1.#INF00	1.000000
dPolE	3760.000000	65.000000	11.325194	0.419358
E	3780.000000	65.000000	8.634280	-58.572681	0.319972	2.812090
uR	3780.000000	65.000000	1.#INF00	1.000000
dPolE	3780.000000	65.000000	11.325194	0.419358
E	3800.000000	65.000000	8.680505	-56.136143	0.128257	1.188350
uR	3800.000000	65.000000	1.#INF00	1.000000
dPolE	3800.000000	65.000000	11.325194	0.419358
E	3820.000000	65.000000	9.025416	-53.864399	0.159793	1.447270
uR	3820.000000	65.000000	1.#INF00	1.000000
dPolE	3820.000000	65.000000	11.325194	0.419358
E	3840.000000	65.000000	9.207189	-53.867428	0.124748	1.092670
uR	3840.000000	65.000000	1.#INF00	1.000000
dPolE	3840.000000	65.000000	11.325194	0.419358
E	3860.000000	65.000000	9.752339	-52.258427	0.160640	1.383190
uR	3860.000000	65.000000	1.#INF00	1.000000
dPolE	3860.000000	65.000000	11.325194	0.419358
E	3880.000000	65.000000	9.933480	-51.254459	0.137883	1.157340
uR	3880.000000	65.000000	1.#INF00	1.000000
dPolE	3880.000000	65.000000	11.325194	0.419358
E	3900.000000	65.000000	10.304672	-50.065342	0.109084	0.898003
uR	3900.000000	65.000000	1.#INF00	1.000000
dPolE	3900.000000	65.000000	11.325194	0.419358
E	3920.000000	65.000000	10.556609	-49.592041	0.097072	0.794456
uR	3920.000000	65.000000	1.#INF00	1.000000
dPolE	3920.000000	65.000000	11.325194	0.419358
E	3940.000000	65.000000	10.866266	-48.342419	0.108467	0.865018
uR	3940.000000	65.000000	1.#INF00	1.000000
dPolE	3940.000000	65.000000	11.325194	0.419358
E	3960.000000	65.000000	11.179933	-48.238762	0.111289	0.860841
uR	3960.000000	65.000000	1.#INF00	1.000000
dPolE	3960.000000	65.000000	11.325194	0.419358
E	3980.000000	65.000000	11.333645	-46.942089	0.093576	0.732867
uR	3980.000000	65.000000	1.#INF00	1.000000
dPolE	3980.000000	65.000000	11.325194	0.419358
E	4000.000000	65.000000	11.635406	-46.450432	0.095324	0.743922
uR	4000.000000	65.000000	1.#INF00	1.000000
dPolE	4000.000000	65.000000	11.325194	0.419358
E	4020.000000	65.000000	11.899463	-44.860977	0.170331	1.311660
uR	4020.000000	65.000000	1.#INF00	1.000000
dPolE	4020.000000	65.000000	11.325194	0.419358
E	4040.000000	65.000000	12.270706	-44.303036	0.203042	1.480790
uR	4040.000000	65.000000	1.#INF00	1.000000
dPolE	4040.000000	65.000000	11.325194	0.419358
E	4060.000000	65.000000	12.513778	-45.753609	0.144793	1.024460
uR	4060.000000	65.000000	1.#INF00	1.000000
dPolE	4060.000000	65.000000	11.325194	0.419358
E	4080.000000	65.000000	12.707158	-43.628632	0.150729	1.111410
uR	4080.000000	65.000000	1.#INF00	1.000000
dPolE	4080.000000	65.000000	11.325194	0.419358
E	4100.000000	65.000000	13.022055	-42.769619	0.074727	0.507829
uR	4100.000000	65.000000	1.#INF00	1.000000
dPolE	4100.000000	65.000000	11.325194	0.419358
E	4120.000000	65.000000	13.407409	-42.489613	0.072379	0.473454
uR	4120.000000	65.000000	1.#INF00	1.000000
dPolE	4120.000000	65.000000	11.325194	0.419358
E	4140.000000	65.000000	13.604588	-42.164059	0.133689	0.862227
uR	4140.000000	65.000000	1.#INF00	1.000000
dPolE	4140.000000	65.000000	11.325194	0.419358
E	4160.000000	65.000000	13.912711	-41.348572	0.109603	0.704436
uR	4160.000000	65.000000	1.#INF00	1.000000
dPolE	4160.000000	65.000000	11.325194	0.419358
